label_id	clusters	morphologyColourScheme
6224.0	10	255-114-16-255
6225.0	5	255-181-131-84
5960.0	2	255-7-197-226
5284.0	8	255-222-69-200
6017.0	5	255-181-131-84
6262.0	5	255-181-131-84
6018.0	5	255-181-131-84
2363.0	7	255-98-132-2
5514.0	6	255-209-164-255
6518.0	6	255-209-164-255
5996.0	6	255-209-164-255
5998.0	6	255-209-164-255
5567.0	6	255-209-164-255
5973.0	6	255-209-164-255
6247.0	2	255-7-197-226
6006.0	9	255-0-76-255
5574.0	6	255-209-164-255
5979.0	1	255-147-172-58
5552.0	6	255-209-164-255
5980.0	1	255-147-172-58
6007.0	5	255-181-131-84
5755.0	5	255-181-131-84
5778.0	1	255-147-172-58
5780.0	6	255-209-164-255
5779.0	5	255-181-131-84
4752.0	9	255-0-76-255
5270.0	9	255-0-76-255
6008.0	10	255-114-16-255
5985.0	5	255-181-131-84
4936.0	8	255-222-69-200
6529.0	2	255-7-197-226
5986.0	2	255-7-197-226
5984.0	1	255-147-172-58
6530.0	1	255-147-172-58
5988.0	2	255-7-197-226
6280.0	10	255-114-16-255
6510.0	1	255-147-172-58
6253.0	2	255-7-197-226
5989.0	2	255-7-197-226
6010.0	1	255-147-172-58
6281.0	2	255-7-197-226
5782.0	2	255-7-197-226
6011.0	2	255-7-197-226
6532.0	2	255-7-197-226
5758.0	2	255-7-197-226
6254.0	2	255-7-197-226
6014.0	5	255-181-131-84
5335.0	10	255-114-16-255
6282.0	5	255-181-131-84
5990.0	5	255-181-131-84
5761.0	5	255-181-131-84
6257.0	2	255-7-197-226
6258.0	0	255-255-0-73
6536.0	5	255-181-131-84
5762.0	8	255-222-69-200
6016.0	10	255-114-16-255
5342.0	10	255-114-16-255
6286.0	7	255-98-132-2
5783.0	7	255-98-132-2
6261.0	7	255-98-132-2
6288.0	7	255-98-132-2
5807.0	3	255-98-0-122
5785.0	10	255-114-16-255
6041.0	7	255-98-132-2
5588.0	5	255-181-131-84
5786.0	5	255-181-131-84
5806.0	5	255-181-131-84
5808.0	5	255-181-131-84
6310.0	5	255-181-131-84
5365.0	9	255-0-76-255
6313.0	5	255-181-131-84
5832.0	5	255-181-131-84
5809.0	1	255-147-172-58
5810.0	7	255-98-132-2
1911.0	9	255-0-76-255
1418.0	9	255-0-76-255
5812.0	5	255-181-131-84
5287.0	9	255-0-76-255
5811.0	1	255-147-172-58
5814.0	2	255-7-197-226
6576.0	2	255-7-197-226
6045.0	2	255-7-197-226
4900.0	9	255-0-76-255
6265.0	6	255-209-164-255
5791.0	6	255-209-164-255
6331.0	5	255-181-131-84
6580.0	1	255-147-172-58
6044.0	9	255-0-76-255
6021.0	2	255-7-197-226
6023.0	5	255-181-131-84
6025.0	2	255-7-197-226
6024.0	5	255-181-131-84
5563.0	9	255-0-76-255
6295.0	2	255-7-197-226
5792.0	1	255-147-172-58
6049.0	1	255-147-172-58
6029.0	5	255-181-131-84
6032.0	9	255-0-76-255
6030.0	3	255-98-0-122
5794.0	2	255-7-197-226
5569.0	4	255-254-141-100
5822.0	5	255-181-131-84
5797.0	9	255-0-76-255
5568.0	4	255-254-141-100
5823.0	6	255-209-164-255
5798.0	1	255-147-172-58
6033.0	6	255-209-164-255
6079.0	2	255-7-197-226
5576.0	5	255-181-131-84
5368.0	6	255-209-164-255
4935.0	6	255-209-164-255
5579.0	6	255-209-164-255
5800.0	2	255-7-197-226
6038.0	2	255-7-197-226
6039.0	1	255-147-172-58
6050.0	2	255-7-197-226
6304.0	2	255-7-197-226
6052.0	2	255-7-197-226
5839.0	5	255-181-131-84
6305.0	10	255-114-16-255
5803.0	10	255-114-16-255
6051.0	10	255-114-16-255
5586.0	1	255-147-172-58
6321.0	5	255-181-131-84
5802.0	5	255-181-131-84
6056.0	10	255-114-16-255
6054.0	5	255-181-131-84
6322.0	10	255-114-16-255
6569.0	5	255-181-131-84
6323.0	7	255-98-132-2
5844.0	7	255-98-132-2
6084.0	3	255-98-0-122
6613.0	7	255-98-132-2
6326.0	5	255-181-131-84
6328.0	5	255-181-131-84
5831.0	7	255-98-132-2
5845.0	6	255-209-164-255
6347.0	7	255-98-132-2
6348.0	5	255-181-131-84
6063.0	5	255-181-131-84
6086.0	5	255-181-131-84
6330.0	5	255-181-131-84
5834.0	5	255-181-131-84
6349.0	2	255-7-197-226
5861.0	7	255-98-132-2
6065.0	1	255-147-172-58
6064.0	5	255-181-131-84
5644.0	6	255-209-164-255
6333.0	7	255-98-132-2
6332.0	5	255-181-131-84
6066.0	5	255-181-131-84
6067.0	5	255-181-131-84
6350.0	9	255-0-76-255
6334.0	7	255-98-132-2
5393.0	10	255-114-16-255
5621.0	3	255-98-0-122
5623.0	2	255-7-197-226
5622.0	2	255-7-197-226
6072.0	2	255-7-197-226
6624.0	1	255-147-172-58
6352.0	2	255-7-197-226
5646.0	2	255-7-197-226
6600.0	2	255-7-197-226
6116.0	2	255-7-197-226
6075.0	10	255-114-16-255
6073.0	2	255-7-197-226
5853.0	2	255-7-197-226
6076.0	6	255-209-164-255
5852.0	10	255-114-16-255
4930.0	8	255-222-69-200
6088.0	2	255-7-197-226
6077.0	5	255-181-131-84
6089.0	5	255-181-131-84
6339.0	5	255-181-131-84
6091.0	5	255-181-131-84
6603.0	2	255-7-197-226
6090.0	5	255-181-131-84
6340.0	2	255-7-197-226
5855.0	5	255-181-131-84
6092.0	10	255-114-16-255
5868.0	5	255-181-131-84
6358.0	10	255-114-16-255
6385.0	5	255-181-131-84
6096.0	10	255-114-16-255
6093.0	2	255-7-197-226
6094.0	10	255-114-16-255
6098.0	2	255-7-197-226
5856.0	2	255-7-197-226
6605.0	2	255-7-197-226
6099.0	2	255-7-197-226
6129.0	2	255-7-197-226
5408.0	7	255-98-132-2
6360.0	2	255-7-197-226
5858.0	4	255-254-141-100
6606.0	5	255-181-131-84
6101.0	3	255-98-0-122
6080.0	2	255-7-197-226
5840.0	10	255-114-16-255
6585.0	2	255-7-197-226
6341.0	10	255-114-16-255
6081.0	5	255-181-131-84
6342.0	5	255-181-131-84
6102.0	3	255-98-0-122
6055.0	5	255-181-131-84
5841.0	3	255-98-0-122
6388.0	8	255-222-69-200
6107.0	8	255-222-69-200
6366.0	5	255-181-131-84
6368.0	7	255-98-132-2
6372.0	7	255-98-132-2
6111.0	6	255-209-164-255
6351.0	8	255-222-69-200
6113.0	5	255-181-131-84
5851.0	1	255-147-172-58
5659.0	5	255-181-131-84
6133.0	8	255-222-69-200
5645.0	2	255-7-197-226
6114.0	3	255-98-0-122
5660.0	7	255-98-132-2
5863.0	7	255-98-132-2
6117.0	5	255-181-131-84
6373.0	7	255-98-132-2
5647.0	2	255-7-197-226
5876.0	5	255-181-131-84
6120.0	3	255-98-0-122
6392.0	5	255-181-131-84
5865.0	2	255-7-197-226
5877.0	5	255-181-131-84
5628.0	2	255-7-197-226
6121.0	7	255-98-132-2
6375.0	5	255-181-131-84
6122.0	2	255-7-197-226
5866.0	7	255-98-132-2
5878.0	5	255-181-131-84
5879.0	3	255-98-0-122
6382.0	2	255-7-197-226
6380.0	5	255-181-131-84
6381.0	8	255-222-69-200
5880.0	5	255-181-131-84
6630.0	10	255-114-16-255
6384.0	5	255-181-131-84
6126.0	2	255-7-197-226
6123.0	8	255-222-69-200
5869.0	7	255-98-132-2
6386.0	2	255-7-197-226
5870.0	5	255-181-131-84
6387.0	3	255-98-0-122
7097.0	2	255-7-197-226
5887.0	1	255-147-172-58
5429.0	5	255-181-131-84
6646.0	2	255-7-197-226
6127.0	2	255-7-197-226
6128.0	2	255-7-197-226
5670.0	8	255-222-69-200
6130.0	3	255-98-0-122
6407.0	0	255-255-0-73
5675.0	5	255-181-131-84
6682.0	7	255-98-132-2
6397.0	8	255-222-69-200
5223.0	7	255-98-132-2
7149.0	7	255-98-132-2
6658.0	7	255-98-132-2
6398.0	10	255-114-16-255
6663.0	5	255-181-131-84
6144.0	8	255-222-69-200
6432.0	6	255-209-164-255
6399.0	10	255-114-16-255
5685.0	9	255-0-76-255
6684.0	8	255-222-69-200
6147.0	7	255-98-132-2
6914.0	2	255-7-197-226
5892.0	2	255-7-197-226
6931.0	2	255-7-197-226
5674.0	8	255-222-69-200
6685.0	2	255-7-197-226
6164.0	5	255-181-131-84
6414.0	5	255-181-131-84
6915.0	1	255-147-172-58
6667.0	2	255-7-197-226
6918.0	7	255-98-132-2
6934.0	7	255-98-132-2
6666.0	1	255-147-172-58
6932.0	1	255-147-172-58
6688.0	1	255-147-172-58
6692.0	1	255-147-172-58
6670.0	6	255-209-164-255
6936.0	1	255-147-172-58
6669.0	1	255-147-172-58
6690.0	1	255-147-172-58
6693.0	7	255-98-132-2
6938.0	7	255-98-132-2
6920.0	6	255-209-164-255
6403.0	6	255-209-164-255
6940.0	7	255-98-132-2
6674.0	3	255-98-0-122
6694.0	6	255-209-164-255
6441.0	8	255-222-69-200
5710.0	5	255-181-131-84
6738.0	7	255-98-132-2
5908.0	7	255-98-132-2
7173.0	7	255-98-132-2
5693.0	7	255-98-132-2
4040.0	6	255-209-164-255
6700.0	7	255-98-132-2
6946.0	7	255-98-132-2
6203.0	6	255-209-164-255
6728.0	6	255-209-164-255
5910.0	7	255-98-132-2
6701.0	6	255-209-164-255
5932.0	6	255-209-164-255
6460.0	6	255-209-164-255
6703.0	2	255-7-197-226
6213.0	6	255-209-164-255
6276.0	9	255-0-76-255
6463.0	1	255-147-172-58
7200.0	5	255-181-131-84
6979.0	2	255-7-197-226
5726.0	1	255-147-172-58
6980.0	3	255-98-0-122
6465.0	1	255-147-172-58
6466.0	1	255-147-172-58
6731.0	6	255-209-164-255
6500.0	2	255-7-197-226
6434.0	5	255-181-131-84
5224.0	9	255-0-76-255
6467.0	5	255-181-131-84
6215.0	6	255-209-164-255
6435.0	1	255-147-172-58
6416.0	2	255-7-197-226
6217.0	6	255-209-164-255
6420.0	9	255-0-76-255
6953.0	3	255-98-0-122
6706.0	10	255-114-16-255
6707.0	2	255-7-197-226
6954.0	2	255-7-197-226
6955.0	2	255-7-197-226
6709.0	1	255-147-172-58
6710.0	1	255-147-172-58
7205.0	5	255-181-131-84
6711.0	1	255-147-172-58
6170.0	7	255-98-132-2
6250.0	2	255-7-197-226
6956.0	2	255-7-197-226
6734.0	1	255-147-172-58
6957.0	9	255-0-76-255
6509.0	2	255-7-197-226
5987.0	2	255-7-197-226
6472.0	2	255-7-197-226
6751.0	2	255-7-197-226
6937.0	1	255-147-172-58
6925.0	6	255-209-164-255
6473.0	2	255-7-197-226
6984.0	2	255-7-197-226
5905.0	8	255-222-69-200
6474.0	2	255-7-197-226
5735.0	3	255-98-0-122
7208.0	2	255-7-197-226
6475.0	2	255-7-197-226
5923.0	8	255-222-69-200
6476.0	1	255-147-172-58
6736.0	5	255-181-131-84
6695.0	8	255-222-69-200
6255.0	3	255-98-0-122
6986.0	5	255-181-131-84
6479.0	10	255-114-16-255
6478.0	5	255-181-131-84
6737.0	5	255-181-131-84
6757.0	8	255-222-69-200
6514.0	3	255-98-0-122
6759.0	7	255-98-132-2
6481.0	3	255-98-0-122
7235.0	5	255-181-131-84
2361.0	7	255-98-132-2
6791.0	2	255-7-197-226
4048.0	7	255-98-132-2
6517.0	2	255-7-197-226
6485.0	6	255-209-164-255
6234.0	6	255-209-164-255
5769.0	6	255-209-164-255
6727.0	6	255-209-164-255
6523.0	9	255-0-76-255
6768.0	6	255-209-164-255
5999.0	6	255-209-164-255
5974.0	6	255-209-164-255
6028.0	6	255-209-164-255
5356.0	9	255-0-76-255
6275.0	6	255-209-164-255
7224.0	1	255-147-172-58
6997.0	6	255-209-164-255
6301.0	9	255-0-76-255
7021.0	1	255-147-172-58
5751.0	1	255-147-172-58
7023.0	1	255-147-172-58
6248.0	3	255-98-0-122
7025.0	5	255-181-131-84
5953.0	6	255-209-164-255
5754.0	6	255-209-164-255
6779.0	6	255-209-164-255
5753.0	9	255-0-76-255
5524.0	9	255-0-76-255
6528.0	9	255-0-76-255
5983.0	5	255-181-131-84
6747.0	2	255-7-197-226
2334.0	9	255-0-76-255
6781.0	2	255-7-197-226
7029.0	1	255-147-172-58
6782.0	2	255-7-197-226
6222.0	6	255-209-164-255
6735.0	2	255-7-197-226
7030.0	1	255-147-172-58
6750.0	2	255-7-197-226
6531.0	1	255-147-172-58
7031.0	2	255-7-197-226
6251.0	2	255-7-197-226
7005.0	2	255-7-197-226
6252.0	2	255-7-197-226
6784.0	2	255-7-197-226
6533.0	2	255-7-197-226
6284.0	1	255-147-172-58
6753.0	2	255-7-197-226
6754.0	2	255-7-197-226
6535.0	5	255-181-131-84
6756.0	7	255-98-132-2
6513.0	7	255-98-132-2
6787.0	5	255-181-131-84
6537.0	10	255-114-16-255
6538.0	5	255-181-131-84
6287.0	8	255-222-69-200
7265.0	2	255-7-197-226
6542.0	5	255-181-131-84
6540.0	8	255-222-69-200
6572.0	5	255-181-131-84
6060.0	8	255-222-69-200
7063.0	5	255-181-131-84
6573.0	5	255-181-131-84
7292.0	5	255-181-131-84
6823.0	5	255-181-131-84
7064.0	7	255-98-132-2
6595.0	5	255-181-131-84
6314.0	3	255-98-0-122
5842.0	8	255-222-69-200
6575.0	5	255-181-131-84
6809.0	10	255-114-16-255
6793.0	2	255-7-197-226
5561.0	6	255-209-164-255
6810.0	2	255-7-197-226
7037.0	2	255-7-197-226
6578.0	2	255-7-197-226
6597.0	2	255-7-197-226
6796.0	1	255-147-172-58
6811.0	1	255-147-172-58
6577.0	2	255-7-197-226
6579.0	2	255-7-197-226
6765.0	5	255-181-131-84
6798.0	3	255-98-0-122
6550.0	2	255-7-197-226
6317.0	6	255-209-164-255
6552.0	2	255-7-197-226
6553.0	2	255-7-197-226
5562.0	9	255-0-76-255
6554.0	1	255-147-172-58
6294.0	1	255-147-172-58
6293.0	10	255-114-16-255
6047.0	6	255-209-164-255
5820.0	9	255-0-76-255
6581.0	1	255-147-172-58
5793.0	6	255-209-164-255
7045.0	2	255-7-197-226
6558.0	6	255-209-164-255
6812.0	9	255-0-76-255
7048.0	2	255-7-197-226
6302.0	9	255-0-76-255
7278.0	1	255-147-172-58
6561.0	6	255-209-164-255
5353.0	9	255-0-76-255
6278.0	6	255-209-164-255
6815.0	2	255-7-197-226
7053.0	9	255-0-76-255
4932.0	9	255-0-76-255
2520.0	9	255-0-76-255
6566.0	9	255-0-76-255
5334.0	9	255-0-76-255
5359.0	9	255-0-76-255
6009.0	8	255-222-69-200
6582.0	2	255-7-197-226
7299.0	2	255-7-197-226
6808.0	2	255-7-197-226
6587.0	2	255-7-197-226
7068.0	2	255-7-197-226
7057.0	2	255-7-197-226
6584.0	2	255-7-197-226
6583.0	2	255-7-197-226
6817.0	10	255-114-16-255
7060.0	2	255-7-197-226
7300.0	10	255-114-16-255
6568.0	5	255-181-131-84
7059.0	10	255-114-16-255
6307.0	10	255-114-16-255
6588.0	10	255-114-16-255
7071.0	5	255-181-131-84
7061.0	5	255-181-131-84
7288.0	3	255-98-0-122
7289.0	5	255-181-131-84
6818.0	5	255-181-131-84
7290.0	3	255-98-0-122
7303.0	5	255-181-131-84
7711.0	3	255-98-0-122
7514.0	3	255-98-0-122
5827.0	8	255-222-69-200
6829.0	7	255-98-132-2
6594.0	5	255-181-131-84
7072.0	5	255-181-131-84
6822.0	5	255-181-131-84
6867.0	7	255-98-132-2
6830.0	7	255-98-132-2
6824.0	5	255-181-131-84
7084.0	8	255-222-69-200
6831.0	5	255-181-131-84
6614.0	5	255-181-131-84
6868.0	6	255-209-164-255
6617.0	6	255-209-164-255
6616.0	5	255-181-131-84
6825.0	5	255-181-131-84
7105.0	6	255-209-164-255
6621.0	3	255-98-0-122
7085.0	2	255-7-197-226
7073.0	5	255-181-131-84
6623.0	6	255-209-164-255
6619.0	2	255-7-197-226
6620.0	7	255-98-132-2
7306.0	1	255-147-172-58
6826.0	1	255-147-172-58
7074.0	5	255-181-131-84
7308.0	7	255-98-132-2
6838.0	10	255-114-16-255
6837.0	2	255-7-197-226
6335.0	6	255-209-164-255
6353.0	2	255-7-197-226
5818.0	9	255-0-76-255
6839.0	2	255-7-197-226
6841.0	5	255-181-131-84
6840.0	2	255-7-197-226
2517.0	9	255-0-76-255
6626.0	10	255-114-16-255
6844.0	5	255-181-131-84
6625.0	2	255-7-197-226
2044.0	9	255-0-76-255
4603.0	9	255-0-76-255
6627.0	2	255-7-197-226
7090.0	10	255-114-16-255
6878.0	2	255-7-197-226
6628.0	2	255-7-197-226
7093.0	2	255-7-197-226
6851.0	10	255-114-16-255
7076.0	5	255-181-131-84
7094.0	10	255-114-16-255
6852.0	5	255-181-131-84
7077.0	10	255-114-16-255
7095.0	2	255-7-197-226
7096.0	5	255-181-131-84
6884.0	2	255-7-197-226
6854.0	10	255-114-16-255
6855.0	10	255-114-16-255
6604.0	5	255-181-131-84
6856.0	10	255-114-16-255
6827.0	10	255-114-16-255
6633.0	2	255-7-197-226
6858.0	7	255-98-132-2
5640.0	4	255-254-141-100
6859.0	2	255-7-197-226
7099.0	3	255-98-0-122
5859.0	1	255-147-172-58
6860.0	7	255-98-132-2
7070.0	10	255-114-16-255
6586.0	5	255-181-131-84
6608.0	3	255-98-0-122
7080.0	3	255-98-0-122
6607.0	5	255-181-131-84
7119.0	0	255-255-0-73
6648.0	7	255-98-132-2
7121.0	0	255-255-0-73
6647.0	7	255-98-132-2
7129.0	7	255-98-132-2
7143.0	8	255-222-69-200
6892.0	8	255-222-69-200
7131.0	7	255-98-132-2
6861.0	6	255-209-164-255
6651.0	7	255-98-132-2
6898.0	7	255-98-132-2
6085.0	7	255-98-132-2
7103.0	7	255-98-132-2
6870.0	6	255-209-164-255
6371.0	6	255-209-164-255
6115.0	1	255-147-172-58
6641.0	2	255-7-197-226
7108.0	2	255-7-197-226
6842.0	5	255-181-131-84
6642.0	5	255-181-131-84
6873.0	8	255-222-69-200
6118.0	5	255-181-131-84
6874.0	2	255-7-197-226
7334.0	10	255-114-16-255
6654.0	5	255-181-131-84
6875.0	7	255-98-132-2
6374.0	10	255-114-16-255
6643.0	7	255-98-132-2
6905.0	8	255-222-69-200
6876.0	2	255-7-197-226
7138.0	7	255-98-132-2
6377.0	10	255-114-16-255
6378.0	2	255-7-197-226
6879.0	10	255-114-16-255
6644.0	8	255-222-69-200
6880.0	2	255-7-197-226
6882.0	5	255-181-131-84
6883.0	2	255-7-197-226
6881.0	5	255-181-131-84
6885.0	5	255-181-131-84
6645.0	2	255-7-197-226
6655.0	7	255-98-132-2
6886.0	2	255-7-197-226
6908.0	10	255-114-16-255
7340.0	5	255-181-131-84
7364.0	8	255-222-69-200
6927.0	7	255-98-132-2
7374.0	7	255-98-132-2
2017.0	9	255-0-76-255
5701.0	9	255-0-76-255
7596.0	5	255-181-131-84
6668.0	6	255-209-164-255
7155.0	6	255-209-164-255
7597.0	3	255-98-0-122
7610.0	2	255-7-197-226
7165.0	2	255-7-197-226
7376.0	1	255-147-172-58
7393.0	5	255-181-131-84
7389.0	3	255-98-0-122
7154.0	1	255-147-172-58
7380.0	6	255-209-164-255
7598.0	5	255-181-131-84
7167.0	5	255-181-131-84
7796.0	1	255-147-172-58
7377.0	1	255-147-172-58
7392.0	1	255-147-172-58
6672.0	6	255-209-164-255
7384.0	7	255-98-132-2
7383.0	5	255-181-131-84
7157.0	7	255-98-132-2
7397.0	0	255-255-0-73
7170.0	8	255-222-69-200
7158.0	7	255-98-132-2
6445.0	7	255-98-132-2
7186.0	5	255-181-131-84
5711.0	5	255-181-131-84
6719.0	7	255-98-132-2
7161.0	7	255-98-132-2
6194.0	7	255-98-132-2
6698.0	7	255-98-132-2
7817.0	5	255-181-131-84
7645.0	7	255-98-132-2
7190.0	10	255-114-16-255
7422.0	1	255-147-172-58
7417.0	5	255-181-131-84
7423.0	3	255-98-0-122
6746.0	9	255-0-76-255
7621.0	1	255-147-172-58
7623.0	5	255-181-131-84
7425.0	5	255-181-131-84
7199.0	2	255-7-197-226
7626.0	5	255-181-131-84
6973.0	5	255-181-131-84
7628.0	3	255-98-0-122
7627.0	1	255-147-172-58
7225.0	9	255-0-76-255
6976.0	10	255-114-16-255
6977.0	5	255-181-131-84
6978.0	5	255-181-131-84
6951.0	6	255-209-164-255
7448.0	3	255-98-0-122
7179.0	2	255-7-197-226
7403.0	3	255-98-0-122
7826.0	2	255-7-197-226
7404.0	2	255-7-197-226
7427.0	9	255-0-76-255
7203.0	2	255-7-197-226
7406.0	2	255-7-197-226
7827.0	2	255-7-197-226
5949.0	9	255-0-76-255
7408.0	2	255-7-197-226
7428.0	2	255-7-197-226
7407.0	1	255-147-172-58
7807.0	2	255-7-197-226
7181.0	1	255-147-172-58
7166.0	2	255-7-197-226
7629.0	5	255-181-131-84
7630.0	2	255-7-197-226
7206.0	6	255-209-164-255
7631.0	1	255-147-172-58
6691.0	1	255-147-172-58
7430.0	1	255-147-172-58
7409.0	3	255-98-0-122
7182.0	1	255-147-172-58
7828.0	1	255-147-172-58
7394.0	5	255-181-131-84
7641.0	7	255-98-132-2
7840.0	1	255-147-172-58
6983.0	5	255-181-131-84
7432.0	1	255-147-172-58
7210.0	3	255-98-0-122
7813.0	8	255-222-69-200
7184.0	2	255-7-197-226
7642.0	5	255-181-131-84
6985.0	2	255-7-197-226
7433.0	3	255-98-0-122
7411.0	6	255-209-164-255
7209.0	5	255-181-131-84
7842.0	2	255-7-197-226
7457.0	2	255-7-197-226
7643.0	7	255-98-132-2
6480.0	8	255-222-69-200
7843.0	6	255-209-164-255
7659.0	8	255-222-69-200
7234.0	7	255-98-132-2
7459.0	7	255-98-132-2
3023.0	7	255-98-132-2
6484.0	7	255-98-132-2
7846.0	2	255-7-197-226
7268.0	5	255-181-131-84
7014.0	7	255-98-132-2
7875.0	2	255-7-197-226
7439.0	1	255-147-172-58
7214.0	10	255-114-16-255
7215.0	1	255-147-172-58
7016.0	2	255-7-197-226
7239.0	3	255-98-0-122
6795.0	2	255-7-197-226
6771.0	9	255-0-76-255
6990.0	6	255-209-164-255
7663.0	2	255-7-197-226
7466.0	6	255-209-164-255
7465.0	6	255-209-164-255
6969.0	6	255-209-164-255
7468.0	2	255-7-197-226
6994.0	6	255-209-164-255
7648.0	6	255-209-164-255
7446.0	6	255-209-164-255
6995.0	6	255-209-164-255
7445.0	1	255-147-172-58
7444.0	2	255-7-197-226
7669.0	2	255-7-197-226
7249.0	2	255-7-197-226
7447.0	2	255-7-197-226
7673.0	1	255-147-172-58
7251.0	2	255-7-197-226
7674.0	6	255-209-164-255
7252.0	2	255-7-197-226
7650.0	2	255-7-197-226
7253.0	2	255-7-197-226
7652.0	1	255-147-172-58
7451.0	9	255-0-76-255
7675.0	2	255-7-197-226
7653.0	9	255-0-76-255
7228.0	3	255-98-0-122
4751.0	9	255-0-76-255
6780.0	9	255-0-76-255
7001.0	9	255-0-76-255
2309.0	9	255-0-76-255
7477.0	2	255-7-197-226
7284.0	2	255-7-197-226
7678.0	2	255-7-197-226
7655.0	2	255-7-197-226
7257.0	2	255-7-197-226
7654.0	2	255-7-197-226
7692.0	2	255-7-197-226
6511.0	2	255-7-197-226
7478.0	2	255-7-197-226
7865.0	1	255-147-172-58
7258.0	2	255-7-197-226
7866.0	10	255-114-16-255
7455.0	5	255-181-131-84
7260.0	2	255-7-197-226
7231.0	2	255-7-197-226
7495.0	2	255-7-197-226
7285.0	2	255-7-197-226
7480.0	3	255-98-0-122
7868.0	1	255-147-172-58
7261.0	2	255-7-197-226
7679.0	1	255-147-172-58
6785.0	10	255-114-16-255
7263.0	2	255-7-197-226
7233.0	7	255-98-132-2
6570.0	8	255-222-69-200
7910.0	5	255-181-131-84
5589.0	9	255-0-76-255
7703.0	2	255-7-197-226
7716.0	2	255-7-197-226
7519.0	5	255-181-131-84
6549.0	5	255-181-131-84
7704.0	2	255-7-197-226
6797.0	10	255-114-16-255
7705.0	2	255-7-197-226
7294.0	2	255-7-197-226
7269.0	5	255-181-131-84
7718.0	2	255-7-197-226
6551.0	6	255-209-164-255
6547.0	9	255-0-76-255
6020.0	9	255-0-76-255
7244.0	3	255-98-0-122
7040.0	9	255-0-76-255
7684.0	3	255-98-0-122
7485.0	2	255-7-197-226
7898.0	3	255-98-0-122
7309.0	6	255-209-164-255
7273.0	1	255-147-172-58
6813.0	6	255-209-164-255
7296.0	3	255-98-0-122
7897.0	2	255-7-197-226
7041.0	1	255-147-172-58
7274.0	2	255-7-197-226
5566.0	9	255-0-76-255
7487.0	2	255-7-197-226
7276.0	2	255-7-197-226
7685.0	6	255-209-164-255
7490.0	2	255-7-197-226
7488.0	6	255-209-164-255
7900.0	2	255-7-197-226
7254.0	6	255-209-164-255
7280.0	6	255-209-164-255
7689.0	2	255-7-197-226
7902.0	2	255-7-197-226
7282.0	6	255-209-164-255
7919.0	9	255-0-76-255
7904.0	2	255-7-197-226
7905.0	2	255-7-197-226
7920.0	2	255-7-197-226
7691.0	2	255-7-197-226
7921.0	1	255-147-172-58
7507.0	2	255-7-197-226
7693.0	5	255-181-131-84
7709.0	1	255-147-172-58
7494.0	2	255-7-197-226
7496.0	1	255-147-172-58
7302.0	10	255-114-16-255
7511.0	2	255-7-197-226
7695.0	2	255-7-197-226
7907.0	2	255-7-197-226
7510.0	4	255-254-141-100
7696.0	3	255-98-0-122
7512.0	2	255-7-197-226
7497.0	2	255-7-197-226
7498.0	7	255-98-132-2
6610.0	0	255-255-0-73
7715.0	5	255-181-131-84
7531.0	7	255-98-132-2
7516.0	5	255-181-131-84
7926.0	5	255-181-131-84
7517.0	5	255-181-131-84
7534.0	5	255-181-131-84
7533.0	7	255-98-132-2
7104.0	5	255-181-131-84
7733.0	7	255-98-132-2
7535.0	7	255-98-132-2
7731.0	7	255-98-132-2
7717.0	7	255-98-132-2
7330.0	5	255-181-131-84
6336.0	9	255-0-76-255
7307.0	10	255-114-16-255
7735.0	7	255-98-132-2
7317.0	5	255-181-131-84
7927.0	7	255-98-132-2
7719.0	7	255-98-132-2
7538.0	7	255-98-132-2
7738.0	7	255-98-132-2
7087.0	5	255-181-131-84
6338.0	10	255-114-16-255
7739.0	3	255-98-0-122
5133.0	9	255-0-76-255
6843.0	10	255-114-16-255
7764.0	10	255-114-16-255
7089.0	2	255-7-197-226
7740.0	1	255-147-172-58
7540.0	5	255-181-131-84
5351.0	9	255-0-76-255
7310.0	3	255-98-0-122
7741.0	10	255-114-16-255
7522.0	2	255-7-197-226
7541.0	10	255-114-16-255
4769.0	9	255-0-76-255
7742.0	2	255-7-197-226
7321.0	2	255-7-197-226
7523.0	6	255-209-164-255
7524.0	2	255-7-197-226
7322.0	2	255-7-197-226
7744.0	1	255-147-172-58
7932.0	5	255-181-131-84
7722.0	2	255-7-197-226
7745.0	2	255-7-197-226
7953.0	3	255-98-0-122
7724.0	2	255-7-197-226
7542.0	10	255-114-16-255
7955.0	3	255-98-0-122
7746.0	3	255-98-0-122
7725.0	2	255-7-197-226
7525.0	2	255-7-197-226
7312.0	0	255-255-0-73
7935.0	10	255-114-16-255
7323.0	4	255-254-141-100
7313.0	2	255-7-197-226
7315.0	2	255-7-197-226
7324.0	1	255-147-172-58
6887.0	3	255-98-0-122
7314.0	2	255-7-197-226
7727.0	3	255-98-0-122
7327.0	3	255-98-0-122
7325.0	5	255-181-131-84
7957.0	7	255-98-132-2
7750.0	2	255-7-197-226
7545.0	7	255-98-132-2
7751.0	5	255-181-131-84
7115.0	3	255-98-0-122
7528.0	5	255-181-131-84
7326.0	7	255-98-132-2
7728.0	5	255-181-131-84
7100.0	7	255-98-132-2
7752.0	5	255-181-131-84
7101.0	8	255-222-69-200
7529.0	5	255-181-131-84
7753.0	8	255-222-69-200
7082.0	7	255-98-132-2
7130.0	7	255-98-132-2
7332.0	6	255-209-164-255
7736.0	9	255-0-76-255
